plot,file,true_species,cluster
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5664_cedar.las,cedar,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5665_birch.las,birch,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5666_birch.las,birch,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5667_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5668_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5669_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5670_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5671_cedar.las,cedar,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5672_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5673_spruce.las,spruce,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5674_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5675_cedar.las,cedar,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5676_cedar.las,cedar,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5677_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5678_spruce.las,spruce,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5679_spruce.las,spruce,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5680_spruce.las,spruce,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5681_spruce.las,spruce,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5682_spruce.las,spruce,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5683_cedar.las,cedar,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5684_cedar.las,cedar,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5685_birch.las,birch,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5686_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5687_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5688_spruce.las,spruce,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5689_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5690_cedar.las,cedar,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5691_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5692_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5693_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5694_larch.las,larch,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5695_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5696_pine.las,pine,3
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5697_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5698_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5699_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5700_spruce.las,spruce,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5701_cedar.las,cedar,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5702_spruce.las,spruce,4
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5703_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5704_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5705_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5706_cedar.las,cedar,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5707_cedar.las,cedar,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5708_spruce.las,spruce,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5709_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5710_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5711_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5712_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5713_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5714_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5715_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5716_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5717_birch.las,birch,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5718_birch.las,birch,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5719_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5720_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5721_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5722_spruce.las,spruce,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5723_birch.las,birch,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5724_spruce.las,spruce,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5725_cedar.las,cedar,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5726_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5727_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5728_cedar.las,cedar,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5729_spruce.las,spruce,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5730_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5731_larch.las,larch,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5732_larch.las,larch,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5733_larch.las,larch,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5734_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5735_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5736_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5737_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5738_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5739_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5740_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5741_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5742_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5745_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5747_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5748_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5749_pine.las,pine,3
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5750_spruce.las,spruce,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5751_spruce.las,spruce,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5752_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5753_spruce.las,spruce,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5754_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5755_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5756_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5757_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5758_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5759_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5760_cedar.las,cedar,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5761_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5762_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5763_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5764_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5765_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5766_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5767_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5768_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5769_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5770_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5771_larch.las,larch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5772_birch.las,birch,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5773_spruce.las,spruce,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5774_spruce.las,spruce,3
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5775_larch.las,larch,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5776_larch.las,larch,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5777_larch.las,larch,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5778_pine.las,pine,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5779_spruce.las,spruce,0
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5780_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5781_cedar.las,cedar,3
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5782_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5783_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5784_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5785_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5786_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5788_pine.las,pine,1
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5789_pine.las,pine,2
summer_irkutsk2025/complete_PROB3/PROB3_markup,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_PROB3\PROB3_markup\id_5790_pine.las,pine,1
